Date,Open,High,Low,Close,Volume
11/23/2020 16:00:00,146.5,149.13,142.45,147.54,3273091
11/24/2020 16:00:00,145.7,149.5,143.77,149.45,3597051
11/25/2020 16:00:00,150,151.7,147.19,149.96,3144430
11/27/2020 13:00:00,150.38,152.19,148.53,150.83,1773456
11/30/2020 16:00:00,154.55,155,146.31,153.28,4840263
12/1/2020 16:00:00,153.5,154,145.67,147.5,4190708
12/2/2020 16:00:00,144.36,144.69,138.24,141.84,6531335
12/3/2020 16:00:00,159.52,165.75,155.54,161.19,14267475
12/4/2020 16:00:00,160.36,168.97,157.59,167.26,7645949
12/7/2020 16:00:00,168,172.69,166.1,170.72,5153392
12/8/2020 16:00:00,171.29,178.88,170.8,177.48,4596063
12/9/2020 16:00:00,175.44,177.7,162.89,166.17,6358401
12/10/2020 16:00:00,165.35,181.8,164.15,179.99,9464406
12/11/2020 16:00:00,177.17,178.88,171.38,175.92,5328746
12/14/2020 16:00:00,176.81,179.51,172.88,173.8,3276771
12/15/2020 16:00:00,175.4,176.5,172.4,174.93,2753722
12/16/2020 16:00:00,177.05,182.21,176.55,179.79,4415568
12/17/2020 16:00:00,182.14,186.9,180.79,185.25,3899642
12/18/2020 16:00:00,193.7,205.91,193.7,203.75,15264153
12/21/2020 16:00:00,202.24,211.61,201.8,210.65,8917236
12/22/2020 16:00:00,213.02,225.75,211.55,224.9,8308401
12/23/2020 16:00:00,225.63,227.26,216.21,223.5,5039762
12/24/2020 13:00:00,223.5,227.36,219.28,221.12,2407244
12/28/2020 16:00:00,225.09,227.09,212.02,212.55,4614644
12/29/2020 16:00:00,210.6,213.5,202.78,205.93,8153413
12/30/2020 16:00:00,207.77,210.99,205.24,210.29,2550811
12/31/2020 16:00:00,211.47,214.25,208.1,211.82,2597782
1/4/2021 16:00:00,209.96,211.44,195.99,200.49,6281340
1/5/2021 16:00:00,200.25,211.97,197.75,211.24,5072240
1/6/2021 16:00:00,204,214.7,203,208.85,4703889
1/7/2021 16:00:00,213.03,222.1,213.03,221.47,4194579
1/8/2021 16:00:00,225.83,228.82,220.11,223.73,3537355
1/11/2021 16:00:00,223.65,234.63,218,232.24,5128680
1/12/2021 16:00:00,233.41,238.54,233,233.59,3384442
1/13/2021 16:00:00,236.5,236.55,225.6,226.42,3553954
1/14/2021 16:00:00,228.65,231.9,222.76,225.62,3101836
1/15/2021 16:00:00,228.08,230.05,218.75,219.51,3654913
1/19/2021 16:00:00,224,224.66,217.51,221.92,3662919
1/20/2021 16:00:00,227,228.57,222.2,226.33,2128758
1/21/2021 16:00:00,228,228.5,219.81,221,3175741
1/22/2021 16:00:00,220.97,226.15,220.31,223.52,2042153
1/25/2021 16:00:00,227.72,230.63,208.69,217.49,5213234
1/26/2021 16:00:00,217.13,217.63,206.01,206.8,5463870
1/27/2021 16:00:00,200,207.76,193.86,200.93,6109072
1/28/2021 16:00:00,202,216.8,201.72,212.49,3416345
1/29/2021 16:00:00,211.33,217.55,205.36,215.8,4000451
2/1/2021 16:00:00,216.56,218.49,210.45,215.01,2932115
2/2/2021 16:00:00,218.53,221.47,212.53,219.64,3584306
2/3/2021 16:00:00,223,223.49,216.27,218.12,2903829
2/4/2021 16:00:00,219.74,224.29,216.81,224.01,3212615
2/5/2021 16:00:00,226,227.95,222.4,223.53,2134164
2/8/2021 16:00:00,225.5,228.65,219.15,222.36,2210580
2/9/2021 16:00:00,221.2,225.39,220.4,223.72,1869484
2/10/2021 16:00:00,225,233.55,220.4,231.35,3381544
2/11/2021 16:00:00,233.49,239.89,229.13,234.8,3980911
2/12/2021 16:00:00,236.55,245.42,233.5,242.1,3891194
2/16/2021 16:00:00,248.54,251.28,237.61,242.42,3296598
2/17/2021 16:00:00,238.9,242.6,229.15,238.56,2983495
